province_id,rgb,barony,county,duchy,kingdom,empire,graphical_region,mapping_scope,mapping_key,component_id,style_component_id,adjacency_warning,review_status,reason
19658,141:152:187,b_R189G195B238,c_R14G206B93,d_R164G237B211,k_R255G238B153,e_hidden_sea,graphical_east_asia,empire,e_hidden_sea,1,2,,reviewed,Eastern Essos architectural family
19659,201:212:103,b_R126G41B25,c_R79G199B244,d_R88G120B69,k_R234G164B143,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19661,169:123:177,b_R107G168B80,c_R250G126B12,d_R80G19B19,k_R151G75B249,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19662,166:172:81,b_R250G5B191,c_R145G236B103,d_R11G59B233,k_R72G217B95,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
19663,166:142:96,b_R147G8B146,c_R67G212B40,d_R30G132B29,k_R31G102B114,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19664,164:151:140,b_R153G61B101,c_R89G38B177,d_R204G205B212,k_R9G84B65,e_sarnor,graphical_mediterranean,empire,e_sarnor,5,5,mapping_has_7_components,approved_disconnected,Sarnori remnants are split by nested Dothraki title scopes
19665,143:214:99,b_R197G144B115,c_R227G121B125,d_R211G247B172,k_R93G216B215,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
19666,227:174:55,b_R252G196B137,c_R84G12B53,d_R232G202B38,k_R198G145B136,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
19668,95:135:58,b_R239G61B248,c_R109G44B94,d_R107G171B160,k_R108G20B91,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
19669,129:150:152,b_R163G100B174,c_R159G146B18,d_R52G33B207,k_R255G238B153,e_hidden_sea,graphical_east_asia,empire,e_hidden_sea,1,2,,reviewed,Eastern Essos architectural family
19670,195:167:107,b_R252G231B95,c_R241G198B173,d_R73G133B15,k_R27G181B254,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19673,212:181:114,b_R17G25B74,c_R28G10B58,d_R251G71B132,k_R154G58B31,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19675,106:153:60,b_R47G167B55,c_R176G134B25,d_R73G244B60,k_R167G35B218,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
19676,189:196:103,b_R114G197B38,c_R119G10B128,d_R131G138B204,k_R209G123B86,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19677,220:114:105,b_R15G8B118,c_R106G34B40,d_R251G79B255,k_R241G92B221,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19678,146:143:109,b_R173G53B12,c_R19G79B47,d_R214G61B80,k_R156G226B228,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
19679,110:109:76,b_R146G129B245,c_R231G159B26,d_R61G25B77,k_R220G136B191,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
19680,153:166:128,b_R113G184B138,c_R13G249B105,d_R58G78B97,k_R164G96B216,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19681,94:171:91,b_R12G42B174,c_R176G144B101,d_R213G79B164,k_R184G38B67,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
19682,192:162:140,b_R169G135B103,c_R192G163B171,d_R15G52B130,k_R193G250B60,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19683,192:165:82,b_R162G41B9,c_R208G12B133,d_R12G131B170,k_R248G119B247,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19684,196:151:100,b_R205G217B17,c_R143G112B59,d_R48G116B227,k_R8G180B35,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19685,139:158:139,b_R234G187B183,c_R6G97B30,d_R15G248B48,k_R156G226B228,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
19686,183:131:129,b_R109G114B252,c_R80G212B34,d_R104G124B189,k_R235G188B132,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19687,233:196:95,b_R113G108B66,c_R142G27B230,d_R157G24B25,k_R74G86B203,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19688,185:188:128,b_R110G174B52,c_R136G228B222,d_R170G180B109,k_R58G101B215,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
19689,194:158:70,b_R186G17B173,c_R235G126B20,d_R155G213B113,k_R70G69B253,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19690,160:147:142,b_R88G39B234,c_R98G225B181,d_R58G245B165,k_R164G96B216,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19691,203:161:84,b_R110G224B216,c_R175G165B207,d_R251G71B132,k_R154G58B31,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19692,168:198:83,b_R208G37B211,c_R209G211B195,d_R241G133B192,k_R35G68B68,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19693,240:152:61,b_R32G124B121,c_R168G99B202,d_R75G10B128,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19694,182:210:116,b_R174G255B221,c_R152G208B220,d_R12G131B170,k_R248G119B247,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19695,217:168:103,b_R221G98B32,c_R168G200B107,d_R79G198B89,k_R36G72B198,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19696,176:131:72,b_R84G147B175,c_R57G234B155,d_R48G134B93,k_R62G247B214,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19697,176:172:96,b_R200G124B12,c_R218G251B142,d_R173G173B116,k_R35G68B68,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19698,152:141:83,b_R67G175B48,c_R66G169B137,d_R218G188B227,k_R167G104B59,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
19699,195:162:116,b_R228G104B135,c_R31G234B223,d_R29G161B233,k_R153G161B35,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19702,197:157:126,b_R204G125B135,c_R214G100B98,d_R179G199B57,k_R53G65B146,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19703,157:153:78,b_R192G230B176,c_R116G160B120,d_R206G76B102,k_R20G51B137,e_leng,graphical_east_asia,empire,e_leng,1,4,mapping_has_2_components,approved_disconnected,Leng and Yi Ti architectural family
19704,199:188:75,b_R171G47B53,c_R8G27B132,d_R75G10B128,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19705,214:182:117,b_R188G43B180,c_R177G154B91,d_R149G188B218,k_R60G250B117,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19706,144:150:174,b_R110G253B114,c_R96G1B227,d_R13G254B221,k_R12G116B86,e_lesser_moraq,graphical_india,empire,e_lesser_moraq,1,3,mapping_has_7_components,approved_disconnected,Southern Essos island architecture
19707,197:183:92,b_R231G165B252,c_R148G173B180,d_R48G116B227,k_R8G180B35,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19708,173:152:184,b_R38G217B148,c_R38G217B148,d_eetlv_wildm_04,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19709,203:193:111,b_R119G149B169,c_R201G162B172,d_R225G47B160,k_R162G105B191,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
19710,190:161:115,b_R245G117B139,c_R64G146B204,d_R83G236B170,k_R153G161B35,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19711,199:180:103,b_R239G206B38,c_R92G97B81,d_R237G75B164,k_R56G176B148,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19712,89:110:73,b_R6G203B225,c_R12G66B226,d_R30G190B79,k_R13G236B229,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
19714,240:171:105,b_R86G245B201,c_R119G33B15,d_R55G111B55,k_R77G224B134,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19715,110:143:196,b_R228G191B4,c_R39G148B70,d_R22G10B16,k_R172G48B140,e_ibben,graphical_siberia,empire,e_ibben,1,3,mapping_has_5_components,approved_disconnected,Northern island realm
19716,109:129:111,b_R132G153B145,c_R254G202B90,d_R19G246B85,k_R184G38B67,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
19717,182:192:111,b_R0G230B245,c_R208G133B64,d_R126G207B217,k_R59G108B107,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19719,169:181:103,b_R235G60B39,c_R139G136B123,d_R167G18B36,k_R139G90B4,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19720,111:157:119,b_R212G241B1,c_R176G34B58,d_R120G246B2,k_R99G48B179,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
19721,220:160:95,b_R74G91B25,c_R63G119B39,d_R133G181B31,k_R77G224B134,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19723,104:131:65,b_R137G214B175,c_R207G48B6,d_R88G87B166,k_R221G252B12,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
19724,218:176:121,b_R42G230B195,c_R140G243B171,d_R201G149B127,k_R53G172B250,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19725,175:152:82,b_R195G19B127,c_R79G133B81,d_R33G218B45,k_R150G96B205,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19726,145:197:113,b_R128G217B24,c_R113G5B171,d_R212G121B105,k_R156G124B52,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19727,207:146:92,b_R114G33B82,c_R2G143B151,d_R81G64B118,k_R198G145B136,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
19728,190:193:96,b_R227G224B194,c_R227G224B194,d_eetlv_wildm_08,k_R198G145B136,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
19730,191:184:56,b_R154G25B104,c_R20G192B214,d_R168G53B18,k_R8G180B35,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19731,154:166:97,b_R19G189B141,c_R92G234B225,d_R201G51B50,k_R168G94B91,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
19732,166:161:128,b_R234G159B57,c_R89G242B176,d_R248G238B10,k_R156G124B52,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19733,173:138:105,b_R122G162B205,c_R106G87B127,d_R66G224B167,k_R146G211B104,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19734,191:143:66,b_R77G197B141,c_R188G50B73,d_R240G127B159,k_R186G177B200,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
19735,227:174:78,b_R246G122B161,c_R88G78B218,d_R98G157B224,k_R215G70B208,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
19736,169:191:170,b_R137G239B98,c_R164G180B6,d_R82G102B147,k_R223G125B2,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19737,185:167:75,b_R153G132B81,c_R225G221B200,d_R254G192B105,k_R35G68B68,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19738,165:179:60,b_R157G160B229,c_R34G1B0,d_R86G208B228,k_R139G90B4,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19739,86:144:84,b_R253G152B210,c_R96G186B223,d_R60G157B114,k_R96G101B213,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
19741,224:163:100,b_R73G138B23,c_R238G100B34,d_R132G234B228,k_R27G181B254,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19743,219:151:115,b_R109G245B63,c_R154G5B79,d_R251G79B255,k_R241G92B221,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19744,192:187:100,b_R158G113B100,c_R107G108B154,d_R211G145B243,k_R209G123B86,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19745,209:177:106,b_R75G148B120,c_R194G245B170,d_R204G81B169,k_R141G138B52,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19746,203:193:88,b_R176G112B105,c_R31G97B114,d_R170G1B201,k_R59G108B107,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19747,163:154:135,b_R49G21B195,c_R188G161B184,d_R32G208B71,k_R156G226B228,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
19748,195:157:102,b_R174G206B33,c_R209G231B83,d_R42G145B84,k_R198G145B136,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
19749,174:175:113,b_R150G41B187,c_R232G201B61,d_R64G9B194,k_R150G96B205,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19750,178:196:63,b_R40G241B34,c_R242G173B6,d_R244G129B68,k_R234G164B143,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19751,137:216:95,b_R159G3B47,c_R51G89B107,d_R141G72B14,k_naath,e_naath,graphical_india,empire,e_naath,1,22,,reviewed,Southern island architecture
19752,203:205:97,b_R160G197B133,c_R0G197B64,d_R222G220B5,k_R59G108B107,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19753,122:148:96,b_R203G212B224,c_R143G156B12,d_R105G87B76,k_R43G49B154,,graphical_western,kingdom,k_R43G49B154,1,2,,reviewed,Further East leaves this generated kingdom without an empire parent and already assigns all 146 of its provinces to graphical_western upstream; this mapping agrees rather than restyling them.
